GEOID,Latitude,Longitude,block_pop,area_km2,pop_density
170318428003,41.81014824323973,-87.70246002463003,1128.0,0.18538657998114627,6084.582822093795
170318428004,41.80632091842382,-87.6990685651071,1052.0,1.844951561875707,570.2046718941841
171978835051,41.51729630586753,-87.81281246547583,,1.9403501193223938,
171978835111,41.52486186124201,-87.8013242943403,,2.74795778755625,
171978835112,41.531963725566044,-87.79944117695297,,2.153788115519674,
171978833032,41.434239961552194,-88.24240676031006,,8.295702351487378,
171978835091,41.41723344616939,-87.97610887927544,,6.4773424618923725,
171978838041,41.46087589851681,-87.6459820601587,,2.6370509680084715,
170910103002,41.159018859495006,-88.18491824043852,,165.76293353229548,
170910108004,41.15376209450156,-87.67261990326794,,9.22270456925865,
170910108002,41.15044439240352,-87.70785025772848,,171.76618927715188,
170910126002,41.056901357779324,-88.06905500478386,,234.40769814125073,
170910112002,41.0525951880686,-87.78692679853982,,109.66413094444894,
